Date,Slot No.,AVG PM1,AVG PM2.5,AVG PM10,Temp,RH,,,
01/02/2022,SLOT-15,4.6545,10.4855,30.51916667,36.14333333,32.515,40.28813559,57,70.22033898
01/02/2022,SLOT-16,4.032333333,9.3095,26.714,33.08666667,40.48333333,35.83050847,51.55932203,64.89830508
01/02/2022,SLOT-17,3.447241379,8.875862069,27.42965517,35.54137931,34.2137931,29.94915254,43.84745763,54.25423729
01/02/2022,SLOT-18,4.268166667,9.739666667,28.06033333,33.83,38.40833333,32.15254237,47.59322034,59.59322034
01/02/2022,SLOT-19,6.248135593,12.8279661,37.77322034,35.00338983,35.91864407,43.11864407,63.3559322,73.59322034
01/02/2022,SLOT-20,6.5525,13.59033333,41.24283333,34.61166667,36.045,47.20338983,69.08474576,77.20338983
01/02/2022,SLOT-21,6.634166667,13.32983333,35.92866667,34.355,37.82833333,48.84745763,71.55932203,78.3559322
01/02/2022,SLOT-22,8.208,16.3785,43.52566667,35.34833333,33.98333333,54.59322034,81.3559322,87.54237288
01/02/2022,SLOT-22,8.208,16.3785,43.52566667,35.34833333,33.98333333,54.59322034,81.3559322,87.54237288
01/02/2022,SLOT-24,11.12066667,21.65016667,50.3175,36.11833333,32.18166667,64.20689655,96.22413793,103.5517241
02/02/2022,SLOT-1,10.22491525,19.88016949,46.62338983,32.91016949,41.30847458,57.31034483,85.05172414,92.77586207
02/02/2022,SLOT-2,10.52916667,20.93183333,45.69183333,36.61,31.24833333,58.79661017,87.05084746,94.01694915
02/02/2022,SLOT-3,11.71116667,23.685,51.52983333,32.48166667,41.95833333,58.62711864,88.22033898,95.25423729
02/02/2022,SLOT-4,7.656666667,14.35133333,30.32233333,36.32333333,32.035,53.66101695,78.83050847,84.52542373
02/02/2022,SLOT-5,6.076833333,11.20283333,25.41766667,32.88833333,41.02166667,47.76271186,70.69491525,78.22033898
02/02/2022,SLOT-6,11.20983333,21.17983333,42.32283333,35.78333333,33.53333333,59.57627119,90.66101695,97.94915254
02/02/2022,SLOT-7,15.50566667,28.834,53.87533333,33.48166667,39.375,70,106.5762712,115.1694915
02/02/2022,SLOT-8,11.15816667,20.2995,38.44783333,35.28166667,35.01833333,62.81034483,94.93103448,101.6724138
02/02/2022,SLOT-9,6.799333333,12.36866667,28.34233333,34.12,37.5,52.05084746,76.25423729,81.81355932
02/02/2022,SLOT-10,7.175245902,13.67639344,34.88147541,34.8,36.52295082,53.84745763,78.20338983,83.88135593
02/02/2022,SLOT-11,0,0,0,0,0,51,70.85714286,78.28571429
02/02/2022,SLOT-12,4.087777778,8.567777778,20.97444444,36.44444444,30.48888889,35.77777778,52.33333333,66
02/02/2022,SLOT-13,6.288166667,12.14316667,30.33433333,37.92,27.80166667,47.72881356,69.3220339,78.44067797
02/02/2022,SLOT-14,5.674655172,11.17655172,27.38465517,38.01896552,27.65344828,46.84745763,67.38983051,77.08474576
02/02/2022,SLOT-15,3.664666667,9.093166667,24.39383333,40.32333333,26.88333333,34.47457627,49.96610169,62.66101695
02/02/2022,SLOT-16,3.179333333,8.412166667,21.85416667,41.93833333,29.28333333,32.54237288,46.79661017,58.16949153
02/02/2022,SLOT-17,4.048333333,11.10533333,31.7695,39.72,31.75666667,37.11864407,52.33898305,64.79661017
02/02/2022,SLOT-18,4.420333333,13.32216667,39.79283333,37.88666667,34.41,37.30508475,52.40677966,65.72881356
02/02/2022,SLOT-19,5.7195,16.30866667,51.4905,36.125,38.08666667,46.88135593,65.6440678,75.3559322
02/02/2022,SLOT-20,6.9805,17.8625,56.49083333,34.665,46.58166667,58.42372881,82.06779661,87.86440678
02/02/2022,SLOT-21,8.383666667,20.15433333,64.93233333,32.985,52.78333333,64.72881356,91.28813559,96.47457627
02/02/2022,SLOT-22,10.53283333,25.32883333,77.92983333,30.98833333,58.24,72.76271186,103.6440678,111.2711864
02/02/2022,SLOT-22,10.53283333,25.32883333,77.92983333,30.98833333,58.24,72.76271186,103.6440678,111.2711864
02/02/2022,SLOT-24,15.925,32.0645,86.5795,29.95,61.78666667,90.96610169,130.559322,138.0847458
03/02/2022,SLOT-1,18.69305085,36.62,95.22966102,29.76101695,62.26610169,97.12068966,141.0172414,149.3793103
03/02/2022,SLOT-2,23.27033333,44.15766667,108.7711667,29.04166667,63.83,102.8448276,152.0862069,160.9655172
03/02/2022,SLOT-3,25.72733333,50.8755,111.8995,28.52,65.305,103.1186441,153.8135593,164.4067797
03/02/2022,SLOT-4,25.85983333,52.8345,105.2236667,28.00333333,65.93666667,104.7288136,155.4915254,167.0508475
03/02/2022,SLOT-5,23.8748,45.6076,94.99,27.728,66.836,92.45762712,140.7457627,153.6779661
03/02/2022,SLOT-6,0,0,0,0,0,93.69491525,148.7288136,169.3389831
03/02/2022,SLOT-7,0,0,0,0,0,91.49152542,147.6779661,171.8305085
03/02/2022,SLOT-8,43.7685,115.298,440.4085,27.685,66.98,82.06779661,127.4237288,141.2881356
03/02/2022,SLOT-9,31.3465,68.476,109.7836667,27.51,66.97166667,76.27118644,118.1355932,129.7118644
03/02/2022,SLOT-10,14.60137931,27.2687931,46.56224138,27.25689655,67.25689655,62.84745763,95.08474576,102.9152542
03/02/2022,SLOT-11,8.973166667,19.19833333,39.49466667,26.62,69.53,50.47457627,73.22033898,80.79661017
03/02/2022,SLOT-12,5.194333333,13.1195,30.04016667,26.50166667,70.53666667,37.52542373,53.37288136,66.59322034
03/02/2022,SLOT-13,4.994333333,12.71266667,29.74316667,26.13833333,71.76,35.94915254,51.28813559,65.06779661
03/02/2022,SLOT-14,5.110166667,12.82616667,30.1365,26.43166667,70.57166667,37.24137931,52.82758621,66.70689655
03/02/2022,SLOT-15,4.215333333,11.773,29.37816667,28.12833333,65.13333333,31.94915254,46.96610169,58.74576271
03/02/2022,SLOT-16,4.617931034,11.91706897,29.40017241,33.02241379,50.87586207,33.22033898,48.91525424,61.33898305
03/02/2022,SLOT-17,5.221833333,13.56483333,34.209,36.95,40.335,38.54237288,54.57627119,67.50847458
03/02/2022,SLOT-18,5.846166667,14.16766667,35.343,37.95666667,34.99333333,43.59322034,62.86440678,73.25423729
03/02/2022,SLOT-19,7.828166667,18.138,47.931,39.47833333,33.58833333,51.47457627,77.49152542,85.03389831
03/02/2022,SLOT-20,9.759833333,21.89583333,59.12516667,39.31833333,34.32,58.27118644,87.3559322,94.05084746
03/02/2022,SLOT-21,9.611,21.4275,53.85233333,37.485,35.71166667,57.10169492,86.3559322,93.05084746
03/02/2022,SLOT-22,12.78966667,27.34516667,65.55783333,36.38666667,39.33833333,64.27118644,98.6779661,106.8644068
03/02/2022,SLOT-22,12.78966667,27.34516667,65.55783333,36.38666667,39.33833333,64.27118644,98.6779661,106.8644068
03/02/2022,SLOT-24,13.93733333,29.329,68.07133333,32.77666667,48.30666667,64.62068966,99.44827586,107.3448276
04/02/2022,SLOT-1,13.76152542,29.90644068,63.99389831,30.7559322,55.59491525,57.03448276,89.94827586,98.84482759
04/02/2022,SLOT-2,8.376,19.8755,47.49366667,29.63666667,58.98666667,45.25423729,68.03389831,77.40677966
04/02/2022,SLOT-3,11.65883333,26.52166667,60.4815,29.21666667,60.41,49.18644068,75.79661017,85.59322034
04/02/2022,SLOT-4,25.83966667,51.40483333,92.79433333,29.13166667,61.04833333,69.6440678,114.5762712,126.5423729
04/02/2022,SLOT-5,23.89116667,45.85016667,84.43166667,28.50833333,62.72166667,64.69491525,106.0338983,115.6949153
04/02/2022,SLOT-6,19.36583333,37.32666667,70.128,28.47166667,62.60333333,59.13559322,95.71186441,104.3559322
04/02/2022,SLOT-7,20.1695,37.481,67.39166667,28.05666667,62.36166667,58.47457627,95.45762712,103.1186441
04/02/2022,SLOT-8,15.94754386,29.21087719,53.16298246,27.68070175,62.24736842,53.89830508,85,92
04/02/2022,SLOT-9,9.581166667,20.7965,40.49916667,26.89833333,64.895,42.83050847,66.98305085,79.01694915
04/02/2022,SLOT-10,6.465344828,16.72258621,37.92810345,26.12758621,68.08793103,35.42372881,53.01694915,65.20338983
04/02/2022,SLOT-11,4.091481481,13.12166667,54.87851852,25.91481481,68.53888889,24.28813559,35.45762712,43.71186441
04/02/2022,SLOT-12,3.249166667,9.868666667,22.2325,26.05166667,67.46333333,21.83050847,31.37288136,37.3220339
04/02/2022,SLOT-13,3.09,9.472280702,21.88070175,25.98070175,67.33684211,21.94915254,31.40677966,37.06779661
04/02/2022,SLOT-14,2.655344828,8.721206897,20.72413793,26.37413793,66.6862069,20.6779661,28.28813559,32.38983051
04/02/2022,SLOT-15,2.425666667,8.668,21.876,28.255,60.74333333,18.13559322,23.74576271,27.10169492
04/02/2022,SLOT-16,2.304666667,8.5985,21.7335,33.11166667,47.835,17.32758621,22.13793103,25.46551724
04/02/2022,SLOT-17,2.367833333,9.0145,21.94916667,36.2,36.81666667,17.23728814,23.18644068,25.89830508
04/02/2022,SLOT-18,2.5565,9.979,24.79283333,37.41166667,32.42,18.61016949,25.22033898,29.74576271
04/02/2022,SLOT-19,2.780166667,11.8615,31.7945,37.21833333,31.77833333,19.42372881,26.71186441,31.03389831
04/02/2022,SLOT-20,3.102666667,13.2765,37.83633333,37.74833333,31.81,21.84745763,31.57627119,39.33898305
04/02/2022,SLOT-21,3.180833333,13.84583333,41.2095,36.925,33.145,22.86440678,32.93220339,39.81355932
04/02/2022,SLOT-22,4.026833333,15.59983333,44.933,35.43166667,34.80833333,27.55932203,40.38983051,51.05084746
04/02/2022,SLOT-22,4.026833333,15.59983333,44.933,35.43166667,34.80833333,27.55932203,40.38983051,51.05084746
04/02/2022,SLOT-24,3.515833333,14.8315,40.587,32.495,42.63833333,22.38983051,32.71186441,41.74576271
05/02/2022,SLOT-1,6.266610169,19.8359322,48.58864407,30.12542373,48.66271186,28.48275862,44.34482759,57
05/02/2022,SLOT-2,5.699166667,18.26933333,43.6915,29.05666667,52.05,28.49152542,43.54237288,55.83050847
05/02/2022,SLOT-3,5.0535,15.1185,34.9385,28.595,53.44666667,28.74576271,43.66101695,54.74576271
05/02/2022,SLOT-4,4.8495,15.1345,38.004,28.23666667,54.57166667,28.6440678,43.54237288,54.6440678
05/02/2022,SLOT-5,4.8975,15.14316667,38.9685,28.06666667,55.31,29.83050847,44.89830508,56.47457627
05/02/2022,SLOT-6,4.9985,15.052,37.15133333,27.515,56.78333333,30.47457627,45.57627119,57.57627119
05/02/2022,SLOT-7,6.168333333,17.14583333,41.13233333,26.98666667,58.63666667,32.03389831,48,61.05084746
05/02/2022,SLOT-8,5.525,16.15883333,39.876,26.46333333,60.36666667,31.38983051,47.13559322,58.79661017
05/02/2022,SLOT-9,3.865333333,13.70316667,33.51533333,25.99,61.45333333,26.81355932,39.13559322,49.03389831
05/02/2022,SLOT-10,3.679666667,14.505,36.12016667,25.75666667,62.04666667,23.57627119,33.27118644,41.59322034
05/02/2022,SLOT-11,4.067118644,18.35661017,45.87101695,25.36610169,62.94576271,17.33898305,23.88135593,30.27118644
05/02/2022,SLOT-12,3.988813559,16.30559322,38.92813559,24.99491525,63.76440678,18.79661017,26.83050847,33.11864407
05/02/2022,SLOT-13,3.749322034,14.65322034,36.40830508,24.75254237,65.18813559,19.40677966,26.54237288,32.06779661
05/02/2022,SLOT-14,4.405172414,18.28172414,45.09189655,25.80344828,62.08965517,19.76271186,28.66101695,35.33898305
05/02/2022,SLOT-15,4.3085,20.48566667,53.61183333,30.21833333,50.85833333,17.30508475,24.45762712,31.01694915
05/02/2022,SLOT-16,4.590666667,22.49383333,59.00216667,34.80666667,39.86166667,19.37288136,27.66101695,36.23728814
05/02/2022,SLOT-17,4.617666667,23.682,63.15516667,38.50666667,31.25166667,19.37931034,28.29310345,35.72413793
05/02/2022,SLOT-18,4.747,25.37416667,67.25166667,40.38833333,28.50166667,17.25423729,25.72881356,33.52542373
05/02/2022,SLOT-19,5.088666667,27.9385,77.318,40.98166667,27.785,19.30508475,29.57627119,39.6440678
05/02/2022,SLOT-20,8.754,34.002,87.80166667,39.61333333,31.04166667,26.16949153,45.50847458,60.77966102
05/02/2022,SLOT-21,5.958666667,30.899,88.855,37.715,34.57333333,27.96610169,42.52542373,55.69491525
05/02/2022,SLOT-22,6.6725,34.04583333,97.195,36.27166667,37.71333333,26.84745763,41.27118644,56.89830508
05/02/2022,SLOT-22,6.6725,34.04583333,97.195,36.27166667,37.71333333,26.84745763,41.27118644,56.89830508
05/02/2022,SLOT-24,9.579,39.7245,111.1305,32.79666667,44.92166667,29.52542373,48.40677966,65.96610169
06/02/2022,SLOT-1,9.244067797,39.29,106.4677966,30.57288136,50.92542373,34.25862069,55.18965517,70.65517241
06/02/2022,SLOT-2,8.961833333,41.093,112.7536667,29.42,54.17666667,28.18644068,44.01694915,59.61016949
06/02/2022,SLOT-3,8.757,37.091,102.2626667,28.72166667,56.04666667,30.93220339,48.61016949,64.72881356
06/02/2022,SLOT-4,8.4395,35.395,99.1965,28.40333333,57.77166667,30.50847458,47.11864407,62.50847458
06/02/2022,SLOT-5,8.784833333,33.7835,84.29183333,28.04333333,59.155,29.9137931,46.20689655,60.67241379
06/02/2022,SLOT-6,9.459666667,34.20333333,88.5315,27.595,60.76333333,33.49152542,50.86440678,67.62711864
06/02/2022,SLOT-7,8.215333333,30.45133333,81.22183333,27.08166667,62.22333333,30.84745763,47.91525424,63.37288136
06/02/2022,SLOT-8,7.991694915,30.26728814,79.33983051,26.44745763,64.07457627,30.30508475,47.40677966,62.40677966
06/02/2022,SLOT-9,5.734333333,25.901,68.40666667,26.16833333,64.21333333,25.44067797,38.38983051,50.3220339
06/02/2022,SLOT-10,6.577166667,26.12083333,61.107,25.675,65.62833333,28.30508475,42.13559322,55.13559322
06/02/2022,SLOT-11,6.886666667,28.94866667,69.65083333,25.21166667,67.03333333,25.61016949,38.3559322,51.3220339
06/02/2022,SLOT-12,6.623898305,29.14559322,70.10932203,25.0440678,66.8,24.57627119,36.89830508,48.40677966
06/02/2022,SLOT-13,7.362333333,32.51083333,79.49466667,24.87333333,66.605,25.55932203,38.76271186,51.74576271
06/02/2022,SLOT-14,6.706166667,31.8675,78.309,25.90166667,64.705,24.61016949,36.37288136,48.3220339
06/02/2022,SLOT-15,6.155084746,30.09271186,76.57745763,31.05084746,51.3779661,24.38983051,35.93220339,47.47457627
06/02/2022,SLOT-16,5.965084746,29.45864407,76.94372881,34.38983051,42.87627119,25.50847458,37.96610169,50.3220339
06/02/2022,SLOT-17,5.712666667,26.79016667,68.11133333,39.11333333,34.505,26.40677966,39.30508475,51.6440678
06/02/2022,SLOT-18,6.678833333,32.33066667,88.488,40.46333333,30.73166667,28.33898305,42.61016949,56.69491525
06/02/2022,SLOT-19,7.278166667,36.298,105.0445,40.20166667,31.25833333,33.06779661,48.91525424,65.54237288
06/02/2022,SLOT-20,8.116833333,38.43366667,116.8551667,39.24333333,33.03,36.75862069,55.51724138,71.5862069
06/02/2022,SLOT-21,8.025166667,39.35066667,118.8801667,37.60666667,36.18,36.05084746,54.42372881,70.81355932
06/02/2022,SLOT-22,8.629333333,40.35633333,122.8876667,36.14,38.96833333,38.86440678,58.23728814,73.94915254
06/02/2022,SLOT-22,8.629333333,40.35633333,122.8876667,36.14,38.96833333,38.86440678,58.23728814,73.94915254
06/02/2022,SLOT-24,12.987,46.89466667,119.784,33.75,46.475,52.49152542,85.89830508,102.2372881
07/02/2022,SLOT-1,9.063220339,41.05864407,118.2622034,31.41355932,53.26949153,41.34482759,63.9137931,80.32758621
07/02/2022,SLOT-2,8.084666667,40.09866667,121.8258333,30.38833333,56.115,35.3559322,52.59322034,69.79661017
07/02/2022,SLOT-3,10.14,44.0635,127.151,29.855,57.81333333,41.10169492,62.44067797,76.77966102
07/02/2022,SLOT-4,21.25283333,69.25233333,155.9103333,29.495,58.77666667,51.84745763,84.08474576,99.52542373
07/02/2022,SLOT-5,19.32416667,62.62466667,143.629,29.03666667,60.25,48.96610169,78.6779661,91.89830508
07/02/2022,SLOT-6,15.0895,48.8675,118.8381667,28.71833333,60.92666667,43.76271186,69.40677966,81.54237288
07/02/2022,SLOT-7,13.84033333,42.5455,105.04,28.53,61.22,44.16949153,68.59322034,80.72881356
07/02/2022,SLOT-8,13.93483333,39.197,88.1975,28.18333333,62.07666667,49.11864407,75.89830508,86.76271186
07/02/2022,SLOT-9,7.518666667,25.73033333,59.38233333,27.58333333,64.13833333,35.08474576,52.71186441,67.83050847
07/02/2022,SLOT-10,7.501333333,28.198,67.95616667,26.805,67.55166667,32.79310345,49.18965517,64.25862069
07/02/2022,SLOT-11,7.645666667,28.74883333,71.28566667,26.65166667,68.21333333,33.76271186,49.89830508,65.05084746
07/02/2022,SLOT-12,8.611525424,30.09254237,72.28559322,26.60338983,68.09491525,35.57627119,53.05084746,69.59322034
07/02/2022,SLOT-13,7.081428571,26.99375,65.32357143,26.45535714,67.2125,30.81355932,46.10169492,60.84745763
07/02/2022,SLOT-14,5.7475,25.07716667,61.29866667,26.69166667,65.96833333,28.25423729,41.3559322,53.77966102
07/02/2022,SLOT-15,6.822982456,31.33754386,83.10912281,29.34035088,57.43333333,31.81355932,46.79661017,61.76271186
07/02/2022,SLOT-16,6.630545455,31.14381818,80.73436364,33.02181818,47.89636364,32,46.69491525,61.62711864
07/02/2022,SLOT-17,6.636440678,31.07152542,82.03813559,36.81864407,38.64237288,32.61016949,48.03389831,62.27118644
07/02/2022,SLOT-18,6.850666667,31.9085,84.73016667,38.60166667,33.58666667,34.18965517,50.17241379,66.05172414
07/02/2022,SLOT-19,7.679152542,34.76915254,98.09847458,39.48983051,30.14915254,36.94915254,55.55932203,71.62711864
07/02/2022,SLOT-20,7.4425,35.62733333,108.1795,39.49833333,30.55,36.18644068,54.59322034,70.42372881
07/02/2022,SLOT-21,8.074333333,36.07,110.6828333,38.72666667,35.40833333,42.01694915,62.61016949,75.05084746
07/02/2022,SLOT-22,8.202,36.04416667,110.1701667,36.50833333,38.73,42.93220339,64.45762712,76.77966102
07/02/2022,SLOT-22,8.202,36.04416667,110.1701667,36.50833333,38.73,42.93220339,64.45762712,76.77966102
07/02/2022,SLOT-24,8.810166667,37.44883333,120.2641667,33.18333333,46.35166667,44.11864407,65.89830508,77.59322034
08/02/2022,SLOT-1,11.17,41.40254237,130.9857627,31.10338983,53.16101695,50.51724138,78.27586207,88.51724138
08/02/2022,SLOT-2,16.23066667,49.71016667,146.0363333,30.18166667,56.53833333,68.79661017,110.3050847,125.4745763
08/02/2022,SLOT-3,14.1755,45.95116667,129.8013333,29.755,57.9,64.11864407,101.7966102,115.4576271
08/02/2022,SLOT-4,17.16683333,50.36833333,142.0371667,29.26,58.95333333,70.98305085,115.0847458,131.8305085
08/02/2022,SLOT-5,24.058,69.07816667,152.6183333,28.77666667,60.365,68.77966102,114.9322034,136.3389831
08/02/2022,SLOT-6,14.99166667,46.9685,128.596,28.145,62.51166667,56.68965517,89.74137931,101.5689655
08/02/2022,SLOT-7,13.95516667,43.98433333,116.5271667,27.73,63.85,52.13559322,81.22033898,92.72881356
08/02/2022,SLOT-8,26.493,68.204,134.1948333,27.355,64.66166667,61.25423729,99.55932203,112.8135593
08/02/2022,SLOT-9,20.70933333,44.40816667,126.6805,27.21333333,64.305,58.28813559,91.71186441,101.4745763
08/02/2022,SLOT-10,11.63169492,28.59694915,69.85711864,26.54067797,66.15762712,45.3559322,68.89830508,79.37288136
08/02/2022,SLOT-11,6.73,25.27866667,62.17166667,26.35666667,66.26833333,34.13559322,50.28813559,65.30508475
08/02/2022,SLOT-12,5.834666667,23.20466667,56.8325,26.22,66.44833333,30.45762712,44.55932203,57.91525424
08/02/2022,SLOT-13,4.852711864,20.02101695,50.24288136,25.98983051,66.94237288,27.91525424,40.15254237,51.28813559
08/02/2022,SLOT-14,4.257,18.624,48.373,25.95833333,67.635,25.49152542,36.13559322,45.15254237
08/02/2022,SLOT-15,3.773728814,16.8020339,45.81525424,27.37288136,63.91355932,25.76271186,36.25423729,46.42372881
08/02/2022,SLOT-16,3.583166667,15.58533333,42.94516667,32.86333333,48.57666667,25.69491525,36,45.15254237
08/02/2022,SLOT-17,3.566166667,15.41183333,44.015,36.48833333,38.08333333,27.03389831,37.91525424,47.37288136
08/02/2022,SLOT-18,4.274833333,16.28333333,47.50816667,37.78333333,34.44166667,30.38983051,44.3559322,55.93220339
08/02/2022,SLOT-19,4.619166667,16.9475,50.04066667,39.66833333,33.28333333,34.3220339,49.88135593,63.05084746
08/02/2022,SLOT-20,4.148,17.06366667,55.475,38.81,35.68,29.79661017,43.03389831,53.76271186
08/02/2022,SLOT-21,3.964833333,16.50316667,53.92966667,37.625,37.45666667,26.87931034,39.24137931,49.63793103
08/02/2022,SLOT-22,4.0555,16.35916667,54.17183333,36.42166667,37.91666667,27.61016949,40.18644068,51.57627119
08/02/2022,SLOT-22,4.0555,16.35916667,54.17183333,36.42166667,37.91666667,27.61016949,40.18644068,51.57627119
08/02/2022,SLOT-24,4.712,17.21033333,54.85183333,32.89,46.1,30.13559322,44.52542373,56.44067797
09/02/2022,SLOT-1,5.960338983,19.40610169,59.06711864,30.50677966,53.26271186,32.75862069,48.81034483,61.68965517
09/02/2022,SLOT-2,8.7475,23.55233333,67.71833333,29.49666667,56.895,40.66101695,63.20338983,75.76271186
09/02/2022,SLOT-3,9.178166667,24.13166667,68.85933333,29,57.995,38.27118644,59.42372881,72.79661017
09/02/2022,SLOT-4,12.928,30.122,78.04766667,28.45833333,58.67,51.49152542,82.76271186,95.71186441
09/02/2022,SLOT-5,17.50366667,37.242,82.81683333,27.79833333,59.79333333,64.6779661,106.3898305,119.8135593
09/02/2022,SLOT-6,26.08183333,57.72633333,103.0995,27.26833333,60.925,74.45762712,129.6779661,152.1525424
09/02/2022,SLOT-7,11.92,28.536,67.64666667,26.805,62.43,49.01694915,75.55932203,84.3220339
09/02/2022,SLOT-8,13.45516667,30.14,61.70716667,26.38,63.18333333,47.54237288,74.72881356,82.96610169
09/02/2022,SLOT-9,10.29716667,19.188,32.34533333,25.78333333,64.83666667,46.03389831,69.05084746,77.86440678
09/02/2022,SLOT-10,11.78050847,22.59898305,39.27220339,25.5440678,65.3220339,49.49152542,74.38983051,82.86440678
09/02/2022,SLOT-11,6.481666667,16.009,34.09383333,25.19333333,65.87333333,36.84482759,54.22413793,65.72413793
09/02/2022,SLOT-12,4.224736842,11.17421053,25.63140351,25.2,65.98245614,31.11864407,45.10169492,56.91525424
09/02/2022,SLOT-13,4.350169492,11.55983051,28.65813559,25.31864407,65.34067797,32.3559322,47.11864407,58.86440678
09/02/2022,SLOT-14,3.105166667,9.520166667,26.17316667,25.615,64.76166667,26.57627119,37.88135593,46.79661017
09/02/2022,SLOT-15,2.4905,8.752666667,24.5075,28.09,58.53166667,24.52542373,34.33898305,40.77966102
09/02/2022,SLOT-16,2.9045,10.2195,30.70433333,31.36333333,50.51666667,28.91525424,40.44067797,49.93220339
09/02/2022,SLOT-17,3.424915254,11.61745763,35.23576271,35.41016949,40.90338983,32.66101695,46.47457627,58.3220339
09/02/2022,SLOT-18,3.9425,13.34966667,40.43916667,39.655,31.73666667,35.3559322,50.23728814,62.84745763
09/02/2022,SLOT-19,4.368333333,15.22683333,48.16633333,40.20333333,30.385,35.47457627,51.28813559,64.27118644
09/02/2022,SLOT-20,4.592833333,16.5335,55.08383333,39.32666667,31.27,34.6440678,50.44067797,64.03389831
09/02/2022,SLOT-21,4.032333333,15.70933333,49.19033333,37.885,34.975,31.3220339,45.98305085,58.3220339
09/02/2022,SLOT-22,3.832166667,16.12433333,54.226,35.99666667,40.85166667,29.55932203,43.49152542,54.86440678
09/02/2022,SLOT-22,3.832166667,16.12433333,54.226,35.99666667,40.85166667,29.55932203,43.49152542,54.86440678
09/02/2022,SLOT-24,4.039833333,17.75683333,55.6505,32.675,46.59833333,31.11864407,45.89830508,58.40677966
10/02/2022,SLOT-1,4.255423729,17.73271186,53.40847458,30.36101695,51.03389831,31.75438596,47.29824561,60.43859649
10/02/2022,SLOT-2,6.094666667,20.04633333,54.45983333,29.44166667,53.345,37.05084746,57.76271186,72.16949153
10/02/2022,SLOT-3,5.4585,18.94133333,52.13683333,28.95166667,51.95,34.30508475,51.93220339,66.59322034
10/02/2022,SLOT-4,7.050666667,21.53333333,54.72783333,28.305,52.27,36.96610169,57.83050847,73.61016949
10/02/2022,SLOT-5,7.156333333,22.075,56.481,27.575,53.14666667,40.01694915,61.20338983,75.08474576
10/02/2022,SLOT-6,12.57916667,28.58366667,56.529,26.96,54.44333333,54.62711864,90.88135593,104.3559322
10/02/2022,SLOT-7,13.29166667,29.5285,57.2125,26.36833333,55.715,52.10169492,82.47457627,91.6440678
10/02/2022,SLOT-8,12.93516667,30.861,62.77766667,26.41333333,53.715,54.18644068,84.55932203,93.27118644
10/02/2022,SLOT-9,8.6015,21.3515,47.6865,25.95666667,54.74,47.89830508,70.57627119,79.33898305
10/02/2022,SLOT-10,6.355084746,15.92864407,37.30576271,25.89491525,55.14237288,43.79661017,62.74576271,74
10/02/2022,SLOT-11,4.339655172,11.09155172,26.95603448,25.2362069,58.14827586,36.89830508,53.18644068,65.81355932
10/02/2022,SLOT-12,5.147,12.10166667,28.83816667,25.19666667,63.01333333,39.48275862,56.93103448,69.17241379
10/02/2022,SLOT-13,7.107118644,15.12050847,33.56932203,24.65084746,65.32372881,43.23728814,64.3220339,75.25423729
10/02/2022,SLOT-14,5.610166667,13.35883333,33.285,25.39,63.63,40.47457627,58.10169492,70.88135593
10/02/2022,SLOT-15,4.783559322,12.55847458,32.09389831,29.88135593,53.00169492,35.66101695,52.03389831,65.98305085
10/02/2022,SLOT-16,3.8525,11.61566667,32.521,35.135,39.90666667,33.98305085,49.38983051,62.13559322
10/02/2022,SLOT-17,3.706,11.21333333,33.60966667,38.165,29.985,32.49152542,47.20338983,59.49152542
10/02/2022,SLOT-18,4.3685,12.5835,35.4,40.07,29.29,37.16949153,53.61016949,67.52542373
10/02/2022,SLOT-19,4.779666667,13.74133333,41.61183333,41.54666667,27.65166667,40.55932203,59.13559322,71.57627119
10/02/2022,SLOT-20,5.496833333,15.17316667,44.65683333,41.975,28.70166667,48.25423729,69.86440678,78.27118644
10/02/2022,SLOT-21,5.93,15.96983333,47.8155,40.195,32.11166667,52.47457627,75.71186441,82.11864407
10/02/2022,SLOT-22,6.5205,16.94066667,50.3105,38.465,33.89166667,57.18644068,82.57627119,89.01694915
10/02/2022,SLOT-22,6.5205,16.94066667,50.3105,38.465,33.89166667,57.18644068,82.57627119,89.01694915
10/02/2022,SLOT-24,10.375,24.62766667,53.7215,35.075,40.77833333,61.94827586,94.01724138,103.9827586
11/02/2022,SLOT-1,8.438474576,20.00830508,50.31254237,32.2559322,47.08813559,60.51724138,89.94827586,97.01724138
11/02/2022,SLOT-2,9.329666667,21.73216667,52.23766667,31.13166667,51.82333333,63.49152542,94.57627119,102.8644068
11/02/2022,SLOT-3,9.451666667,20.07266667,44.37116667,30.655,53.025,64.03389831,95.11864407,102.3389831
11/02/2022,SLOT-4,7.808333333,16.63033333,36.9765,30.14666667,54.6,57.40677966,85.37288136,91.10169492
11/02/2022,SLOT-5,6.979666667,14.8645,33.0965,29.59833333,55.05833333,54.11864407,80.72881356,85.89830508
11/02/2022,SLOT-6,6.914833333,14.41466667,33.928,29.12666667,56.08,54.42372881,82.3559322,88.11864407
11/02/2022,SLOT-7,6.884666667,13.35883333,28.19783333,28.83666667,57.385,55.77966102,85.15254237,90.84745763
11/02/2022,SLOT-8,7.679,14.44833333,31.07266667,28.30833333,59.09333333,58.50847458,89.89830508,97.05084746
11/02/2022,SLOT-9,8.096666667,15.09383333,33.02033333,27.75,60.60333333,59.59322034,91.77966102,99.30508475
11/02/2022,SLOT-10,7.74779661,14.84677966,31.91949153,27.63728814,58.63220339,59.22033898,90.22033898,96.89830508
