Date,Slot No.,RefSt,Sensor_O3,Temp,RelHum
30-12-2021,SLOT-1,27.72898305,68.81034483,29.61186441,54.24745763
30-12-2021,SLOT-2,29.34416667,67.5,29.19,55.57833333
30-12-2021,SLOT-3,29.74783333,66.94915254,28.80166667,59.74833333
30-12-2021,SLOT-4,37.67333333,69.3220339,28.50166667,60.57666667
30-12-2021,SLOT-5,31.65533333,64.11864407,28.22,61.235
30-12-2021,SLOT-6,23.9,58.25423729,27.86333333,62.35
30-12-2021,SLOT-7,25.3445,59.40677966,27.28333333,63.73333333
30-12-2021,SLOT-8,19.91566667,56.81355932,27.23666667,62.015
30-12-2021,SLOT-9,12.05783333,44.30508475,26.925,61.19166667
30-12-2021,SLOT-10,8.694333333,35.54237288,26.70333333,62.23666667
30-12-2021,SLOT-11,7.341333333,31.15517241,28.83,54.215
30-12-2021,SLOT-12,7.098666667,29.91525424,34.09333333,42.06
30-12-2021,SLOT-13,7.166166667,28.57627119,38.465,33.25
30-12-2021,SLOT-14,7.609333333,27.96610169,40.78666667,27.4
30-12-2021,SLOT-15,6.901333333,27.42372881,43.7,23.475
30-12-2021,SLOT-16,7.522881356,28.13559322,39.62711864,27.70847458
30-12-2021,SLOT-17,7.835333333,28.55172414,36.19,31.3
30-12-2021,SLOT-18,10.18066667,32.37288136,36.63,31.52
30-12-2021,SLOT-19,13.86916667,34.30508475,35.565,31.05
30-12-2021,SLOT-20,14.889,35.93220339,32.49166667,33.77166667
30-12-2021,SLOT-21,21.08466667,42.86440678,29.9,42.16666667
30-12-2021,SLOT-22,16.7545,35.40677966,30.24333333,51.13333333
30-12-2021,SLOT-22,16.7545,35.40677966,30.24333333,51.13333333
30-12-2021,SLOT-24,18.22266667,37.06779661,30.78166667,53.14833333
31-12-2021,SLOT-1,23.7079661,43.29310345,30.86779661,52.95084746
31-12-2021,SLOT-2,21.60416667,40.15254237,30.50333333,53.61666667
31-12-2021,SLOT-3,16.52316667,34.59322034,30.08,55.45166667
31-12-2021,SLOT-4,12.96216667,31.61016949,29.49666667,57.49833333
31-12-2021,SLOT-5,11.41766667,29.31034483,29.16833333,54.89333333
31-12-2021,SLOT-6,11.31333333,28.49152542,28.81666667,51.97666667
31-12-2021,SLOT-7,11.97466667,28.86440678,28.81333333,49.28833333
31-12-2021,SLOT-8,11.3185,28.38983051,29.025,48.17166667
31-12-2021,SLOT-9,8.977166667,25.89830508,28.86666667,49.09666667
31-12-2021,SLOT-10,7.303333333,25.08474576,28.68166667,49.78666667
31-12-2021,SLOT-11,5.993559322,24.16949153,30.03559322,47.23389831
31-12-2021,SLOT-12,5.171754386,22.86440678,33.1122807,41.5245614
31-12-2021,SLOT-13,6.48440678,25.54237288,37.18305085,34.68983051
31-12-2021,SLOT-14,6.899473684,23.88135593,40.58421053,28.90526316
31-12-2021,SLOT-15,6.964655172,23.62711864,44.09827586,23.23275862
31-12-2021,SLOT-16,7.261833333,23.3220339,40.58333333,28.35833333
31-12-2021,SLOT-17,7.483833333,24.61016949,37.44833333,33.07
