Date,Slot No.,AVG PM1,AVG PM2.5,AVG PM10
20-02-2022,SLOT-19,3.1347272727272726,5.7903636363636375,15.760727272727271
20-02-2022,SLOT-20,5.279636363636363,9.215454545454543,24.494727272727275
20-02-2022,SLOT-21,6.705178571428571,11.553749999999999,30.932857142857152
20-02-2022,SLOT-22,8.276964285714287,13.813928571428574,33.95946428571428
20-02-2022,SLOT-22,8.276964285714287,13.813928571428574,33.95946428571428
20-02-2022,SLOT-24,9.824615384615383,16.04403846153846,34.0848076923077
21-02-2022,SLOT-1,12.18037037037037,20.225185185185182,39.698888888888895
21-02-2022,SLOT-2,12.383750000000001,19.67208333333333,37.47604166666667
21-02-2022,SLOT-3,11.293018867924527,17.591132075471698,31.16698113207547
21-02-2022,SLOT-4,11.958936170212763,18.91340425531915,35.73446808510638
21-02-2022,SLOT-5,11.901818181818186,18.597727272727273,30.44840909090909
21-02-2022,SLOT-6,11.854651162790697,18.278372093023258,29.352558139534874
21-02-2022,SLOT-7,10.75840909090909,16.28227272727273,27.10477272727273
21-02-2022,SLOT-8,9.599111111111108,14.314,24.870444444444445
21-02-2022,SLOT-9,7.448461538461538,11.18564102564103,21.83205128205128
21-02-2022,SLOT-10,5.852,9.050749999999999,19.658499999999997
21-02-2022,SLOT-11,6.088947368421053,9.670263157894738,18.557105263157897
21-02-2022,SLOT-12,5.1771052631578955,8.763947368421052,17.388947368421054
21-02-2022,SLOT-13,3.983714285714286,6.875714285714286,15.568571428571428
21-02-2022,SLOT-14,3.3694444444444445,6.188055555555555,14.975833333333334
21-02-2022,SLOT-15,1.8277777777777773,3.3616666666666672,8.530833333333335
21-02-2022,SLOT-16,1.7328813559322027,3.5866101694915256,10.319661016949151
21-02-2022,SLOT-17,1.8367857142857151,3.8692857142857133,10.345714285714283
21-02-2022,SLOT-18,2.2073684210526316,5.333859649122806,16.058070175438598
21-02-2022,SLOT-19,2.6667796610169496,6.702881355932201,22.486610169491517
21-02-2022,SLOT-20,3.727333333333333,8.653000000000002,30.067166666666665
21-02-2022,SLOT-21,4.847241379310345,10.411206896551725,35.380689655172404
21-02-2022,SLOT-22,5.796166666666665,12.042499999999999,38.25283333333332
21-02-2022,SLOT-22,5.796166666666665,12.042499999999999,38.25283333333332
21-02-2022,SLOT-24,8.406779661016946,16.38169491525424,50.09474576271187
22-02-2022,SLOT-1,10.647368421052633,21.324736842105263,53.19771929824562
22-02-2022,SLOT-2,8.607627118644068,16.67406779661017,39.02101694915254
22-02-2022,SLOT-3,5.865084745762714,11.204237288135594,29.338644067796608
22-02-2022,SLOT-4,3.5422413793103456,6.669655172413791,16.406379310344832
22-02-2022,SLOT-5,3.415084745762713,6.475084745762711,16.69
22-02-2022,SLOT-6,3.59406779661017,6.580847457627117,16.131525423728814
22-02-2022,SLOT-7,5.6081355932203385,10.069661016949153,24.183898305084742
22-02-2022,SLOT-8,5.214576271186441,9.568305084745765,24.382372881355927
22-02-2022,SLOT-9,5.092857142857141,9.432321428571429,23.430892857142855
22-02-2022,SLOT-10,5.222631578947369,10.251929824561405,25.97438596491228
22-02-2022,SLOT-11,4.388793103448277,9.714655172413792,39.88482758620689
22-02-2022,SLOT-12,3.337833333333334,7.352000000000001,20.106333333333335
