2008/0/6;6:6:0;T=17C;P2.5;193.70;P10;213.00
2008/0/6;6:6:0;T=17C;P2.5;182.00;P10;200.20
2008/0/6;6:6:0;T=17C;P2.5;166.40;P10;182.90
2008/0/6;6:6:0;T=17C;P2.5;161.90;P10;178.10
2008/0/6;6:6:0;T=17C;P2.5;161.70;P10;178.20
2008/0/6;6:6:0;T=17C;P2.5;193.90;P10;213.40
2008/0/6;6:6:0;T=17C;P2.5;210.50;P10;231.00
2009/0/6;6:6:0;T=17C;P2.5;215.50;P10;236.10
2009/0/6;6:6:0;T=17C;P2.5;198.20;P10;217.20
2009/0/6;6:6:0;T=17C;P2.5;186.70;P10;205.10
2009/0/6;6:6:0;T=17C;P2.5;191.90;P10;211.20
2009/0/6;6:6:0;T=17C;P2.5;170.90;P10;188.00
2009/0/6;6:6:0;T=17C;P2.5;151.00;P10;166.20
2009/0/6;6:6:0;T=17C;P2.5;140.00;P10;154.00
2009/0/6;6:6:0;T=17C;P2.5;166.70;P10;183.40
2009/0/6;6:6:0;T=17C;P2.5;177.30;P10;195.20
2009/0/6;6:6:0;T=17C;P2.5;197.40;P10;217.00
2009/0/6;6:6:0;T=17C;P2.5;201.70;P10;221.50
2009/0/6;6:6:0;T=17C;P2.5;196.40;P10;215.60
2009/0/6;6:6:0;T=17C;P2.5;177.10;P10;194.60
2009/0/6;6:6:0;T=17C;P2.5;168.00;P10;185.00
2009/0/6;6:6:0;T=17C;P2.5;145.40;P10;160.60
2009/0/6;6:6:0;T=17C;P2.5;171.70;P10;189.00
2009/0/6;6:6:0;T=17C;P2.5;165.70;P10;182.00
2009/0/6;6:6:0;T=17C;P2.5;183.80;P10;201.60
2009/0/6;6:6:0;T=17C;P2.5;178.80;P10;196.50
2009/0/6;6:6:0;T=17C;P2.5;213.00;P10;233.90
2009/0/6;6:6:0;T=17C;P2.5;231.20;P10;253.60
2009/0/6;6:6:0;T=17C;P2.5;221.70;P10;243.20
2009/0/6;6:6:0;T=17C;P2.5;211.60;P10;232.10
2009/0/6;6:6:0;T=17C;P2.5;204.60;P10;224.80
2009/0/6;6:6:0;T=17C;P2.5;202.00;P10;222.10
2009/0/6;6:6:0;T=17C;P2.5;207.10;P10;227.80
2009/0/6;6:6:0;T=17C;P2.5;204.90;P10;225.50
2009/0/6;6:6:0;T=17C;P2.5;203.10;P10;223.50
2009/0/6;6:6:0;T=17C;P2.5;214.00;P10;235.20
2009/0/6;6:6:0;T=17C;P2.5;248.60;P10;272.50
