YEAR,MO,DY,HR,T2M,RH2M,WS2M,WD2M,
2021,12,19,10,22.44,61.38,2.18,81.35,12/19/2021
2021,12,19,11,23.94,56.56,2.07,82.42,12/19/2021
2021,12,19,12,24.88,53.94,1.82,84.83,12/19/2021
2021,12,19,13,25.41,53.25,1.48,87.27,12/19/2021
2021,12,19,14,25.56,55.25,1.17,88.09,12/19/2021
2021,12,19,15,25.36,60.12,0.94,83.82,12/19/2021
2021,12,19,16,24.12,69.62,0.76,79.27,12/19/2021
2021,12,19,17,21.38,78.31,0.78,78.47,12/19/2021
2021,12,19,18,19.58,76.62,0.99,74.98,12/19/2021
2021,12,19,19,17.97,80.19,0.91,71.41,12/19/2021
2021,12,19,20,17.19,77.31,0.82,68.81,12/19/2021
2021,12,19,21,17.06,73.88,0.82,68.81,12/19/2021
2021,12,19,22,16.27,75.94,0.79,68.51,12/19/2021
2021,12,19,23,15.47,78.31,0.79,70.31,12/19/2021
2021,12,20,0,14.79,80.56,0.81,73.83,12/20/2021
2021,12,20,1,14.19,82.94,0.84,75.45,12/20/2021
2021,12,20,2,13.72,85,0.92,76.32,12/20/2021
2021,12,20,3,13.31,86.81,1.01,76.61,12/20/2021
2021,12,20,4,12.9,88.81,1.03,76.39,12/20/2021
2021,12,20,5,12.54,91.12,0.99,74.86,12/20/2021
2021,12,20,6,12.51,92.56,1.07,74.34,12/20/2021
2021,12,20,7,14.43,87,1.83,77.15,12/20/2021
2021,12,20,8,17.15,80.56,1.98,81.13,12/20/2021
2021,12,20,9,20.15,72.06,2.22,86.17,12/20/2021
2021,12,20,10,22.43,64.88,2.15,88.13,12/20/2021
2021,12,20,11,23.98,60,1.96,90,12/20/2021
2021,12,20,12,24.97,57.06,1.71,93.14,12/20/2021
2021,12,20,13,25.48,56,1.45,98.04,12/20/2021
2021,12,20,14,25.58,57.56,1.18,101.83,12/20/2021
2021,12,20,15,25.4,62.38,0.88,103.91,12/20/2021
2021,12,20,16,24.65,67.88,0.68,100.54,12/20/2021
2021,12,20,17,22.74,71.19,0.68,104.68,12/20/2021
2021,12,20,18,21.98,64.31,0.76,94.13,12/20/2021
2021,12,20,19,20.8,67.19,0.88,73.98,12/20/2021
2021,12,20,20,19.06,74.12,1.02,64.03,12/20/2021
2021,12,20,21,17.26,81.69,0.94,64.5,12/20/2021
2021,12,20,22,16.14,83.19,0.74,67.75,12/20/2021
2021,12,20,23,15.73,81.31,0.69,68.92,12/20/2021
2021,12,21,0,15.4,79.62,0.68,71.36,12/21/2021
2021,12,21,1,14.95,79.69,0.67,74.33,12/21/2021
2021,12,21,2,14.31,81.44,0.69,76.91,12/21/2021
2021,12,21,3,13.77,83.06,0.73,80.13,12/21/2021
2021,12,21,4,13.31,84.62,0.76,84.11,12/21/2021
2021,12,21,5,12.9,86.19,0.76,89.41,12/21/2021
2021,12,21,6,12.64,87.81,0.71,91.26,12/21/2021
2021,12,21,7,14.45,82.19,1.23,90.36,12/21/2021
2021,12,21,8,16.96,75.81,1.22,88.53,12/21/2021
2021,12,21,9,20.33,67.88,1.15,98.57,12/21/2021
2021,12,21,10,23,60.31,0.98,105.69,12/21/2021
2021,12,21,11,24.59,55.88,0.81,112.62,12/21/2021
2021,12,21,12,25.42,54.12,0.72,127.98,12/21/2021
2021,12,21,13,25.76,54,0.51,148.28,12/21/2021
2021,12,21,14,25.71,55.38,0.28,201.5,12/21/2021
2021,12,21,15,25.48,58.62,0.33,252,12/21/2021
2021,12,21,16,24.98,61.75,0.31,282.99,12/21/2021
2021,12,21,17,22.79,70.06,0.51,291.48,12/21/2021
2021,12,21,18,21.23,70.44,0.83,299.21,12/21/2021
2021,12,21,19,20.16,72.88,0.92,314.31,12/21/2021
2021,12,21,20,19.62,73.12,0.93,330.85,12/21/2021
2021,12,21,21,18.51,77.56,0.92,348.79,12/21/2021
2021,12,21,22,16.9,85.5,0.83,0.54,12/21/2021
2021,12,21,23,15.92,89.12,0.67,9.35,12/21/2021
2021,12,22,0,15.58,89.06,0.63,18.89,12/22/2021
2021,12,22,1,15.17,88.81,0.62,26.89,12/22/2021
2021,12,22,2,14.83,87.81,0.63,32.31,12/22/2021
2021,12,22,3,14.55,86.5,0.63,37.44,12/22/2021
2021,12,22,4,14.26,85.06,0.62,42.95,12/22/2021
2021,12,22,5,14.09,83.06,0.62,51.12,12/22/2021
2021,12,22,6,13.9,82.62,0.6,59.42,12/22/2021
2021,12,22,7,15.68,79,0.77,66.04,12/22/2021
2021,12,22,8,17.84,71.25,1.02,69.9,12/22/2021
2021,12,22,9,20.82,67.06,0.79,83.22,12/22/2021
2021,12,22,10,23.75,59,0.68,98.6,12/22/2021
2021,12,22,11,25.35,55.38,0.64,119.4,12/22/2021
2021,12,22,12,26.08,54.75,0.69,141.44,12/22/2021
2021,12,22,13,26.27,56,0.74,159.09,12/22/2021
2021,12,22,14,26.09,58.56,0.72,172.49,12/22/2021
2021,12,22,15,25.55,64.25,0.61,188.86,12/22/2021
2021,12,22,16,24.65,70.38,0.49,195.82,12/22/2021
2021,12,22,17,22.3,80.38,0.56,219.91,12/22/2021
2021,12,22,18,21.01,80.31,0.8,235.38,12/22/2021
2021,12,22,19,20.65,79.06,0.81,253.83,12/22/2021
2021,12,22,20,20.29,79.12,0.73,281.67,12/22/2021
2021,12,22,21,19.68,81.38,0.72,318.06,12/22/2021
2021,12,22,22,18.82,85.12,0.76,349.27,12/22/2021
2021,12,22,23,17.84,89.44,0.69,14.35,12/22/2021
2021,12,23,0,17.15,92,0.63,37.44,12/23/2021
2021,12,23,1,16.5,94,0.58,56.52,12/23/2021
2021,12,23,2,15.92,95.38,0.54,69.73,12/23/2021
2021,12,23,3,15.52,95.69,0.56,77.12,12/23/2021
2021,12,23,4,15.27,95.25,0.59,79.29,12/23/2021
2021,12,23,5,15.11,94.5,0.62,79.11,12/23/2021
2021,12,23,6,15.01,93.62,0.63,80.66,12/23/2021
2021,12,23,7,16.74,90.12,0.5,88.21,12/23/2021
2021,12,23,8,19.22,78.44,0.5,99.02,12/23/2021
2021,12,23,9,22.18,69.81,0.28,154.89,12/23/2021
2021,12,23,10,24.62,61.38,0.37,188.47,12/23/2021
2021,12,23,11,25.6,59.25,0.46,199.98,12/23/2021
2021,12,23,12,26.13,58.44,0.52,212.74,12/23/2021
2021,12,23,13,26.29,58.69,0.58,217.94,12/23/2021
2021,12,23,14,26.09,60.38,0.66,216.87,12/23/2021
2021,12,23,15,25.52,65.25,0.73,217.12,12/23/2021
2021,12,23,16,24.64,73.94,0.62,222.95,12/23/2021
2021,12,23,17,22.41,83.94,0.54,236.77,12/23/2021
2021,12,23,18,20.82,86.44,0.76,253.81,12/23/2021
2021,12,23,19,20.11,87.38,0.83,272.7,12/23/2021
2021,12,23,20,19.57,88.31,0.84,292.29,12/23/2021
2021,12,23,21,19.09,89.25,0.85,312.38,12/23/2021
2021,12,23,22,18.32,92.25,0.81,334.92,12/23/2021
2021,12,23,23,17.32,96.75,0.7,351.69,12/23/2021
2021,12,24,0,16.73,98.94,0.58,2.32,12/24/2021
2021,12,24,1,16.43,99.31,0.57,11.93,12/24/2021
2021,12,24,2,16.19,98.88,0.55,19.98,12/24/2021
2021,12,24,3,16.02,98.06,0.52,28.47,12/24/2021
2021,12,24,4,15.76,98.06,0.51,38.8,12/24/2021
2021,12,24,5,15.48,98.44,0.52,49.3,12/24/2021
2021,12,24,6,15.33,98.19,0.51,56.31,12/24/2021
2021,12,24,7,17.17,90.31,0.76,63.17,12/24/2021
2021,12,24,8,19.4,83.19,0.73,73.12,12/24/2021
2021,12,24,9,22.72,71.94,0.47,122.91,12/24/2021
2021,12,24,10,25,64.19,0.59,166.89,12/24/2021
2021,12,24,11,25.97,62.38,0.67,183.99,12/24/2021
2021,12,24,12,26.52,61.81,0.72,201.8,12/24/2021
2021,12,24,13,26.69,62.19,0.75,221.19,12/24/2021
2021,12,24,14,26.48,63.81,0.8,237.4,12/24/2021
2021,12,24,15,25.88,68.06,0.83,243.68,12/24/2021
2021,12,24,16,24.74,78.12,0.7,244.01,12/24/2021
2021,12,24,17,22.24,90.56,0.52,251.57,12/24/2021
2021,12,24,18,20.56,96.06,0.55,268.36,12/24/2021
2021,12,24,19,19.74,98.81,0.54,292.87,12/24/2021
2021,12,24,20,19.18,99.56,0.54,315,12/24/2021
2021,12,24,21,18.83,98.81,0.51,329.93,12/24/2021
2021,12,24,22,18.37,98.94,0.48,340.1,12/24/2021
2021,12,24,23,17.85,99.69,0.47,349.44,12/24/2021
2021,12,25,0,17.39,100,0.47,357.14,12/25/2021
2021,12,25,1,16.99,100,0.46,5.81,12/25/2021
2021,12,25,2,16.67,100,0.46,13.8,12/25/2021
2021,12,25,3,16.4,100,0.45,24.36,12/25/2021
2021,12,25,4,16.18,100,0.44,39.29,12/25/2021
2021,12,25,5,15.98,100,0.44,50.06,12/25/2021
2021,12,25,6,15.88,100,0.43,51.67,12/25/2021
2021,12,25,7,17.48,92.88,0.88,47.52,12/25/2021
2021,12,25,8,19.69,85.5,0.76,46.66,12/25/2021
2021,12,25,9,23.08,72.81,0.48,31.61,12/25/2021
2021,12,25,10,25.31,65.44,0.29,17.45,12/25/2021
2021,12,25,11,26.62,61.5,0.14,0,12/25/2021
2021,12,25,12,27.37,59.25,0.1,270,12/25/2021
2021,12,25,13,27.65,58.62,0.27,239.04,12/25/2021
2021,12,25,14,27.5,59.81,0.44,239.38,12/25/2021
2021,12,25,15,26.89,64.62,0.57,244.13,12/25/2021
2021,12,25,16,25.8,72.19,0.57,248.34,12/25/2021
2021,12,25,17,23.12,85.69,0.48,259.78,12/25/2021
2021,12,25,18,21.34,91,0.51,277.02,12/25/2021
2021,12,25,19,20.56,93.44,0.49,295.35,12/25/2021
2021,12,25,20,19.9,95.31,0.47,309.56,12/25/2021
2021,12,25,21,19.26,97,0.47,323.13,12/25/2021
2021,12,25,22,18.69,98.44,0.47,336.43,12/25/2021
2021,12,25,23,18.17,99.5,0.47,350.38,12/25/2021
2021,12,26,0,17.7,100,0.47,5.71,12/26/2021
2021,12,26,1,17.24,100,0.47,20.22,12/26/2021
2021,12,26,2,16.82,100,0.5,30.19,12/26/2021
2021,12,26,3,16.44,99.5,0.51,37.57,12/26/2021
2021,12,26,4,16.09,98.69,0.53,43.81,12/26/2021
2021,12,26,5,15.76,97.81,0.55,48.43,12/26/2021
2021,12,26,6,15.58,96.06,0.56,52.33,12/26/2021
2021,12,26,7,17.4,87.19,0.97,57.21,12/26/2021
2021,12,26,8,19.65,79,1.02,64.61,12/26/2021
2021,12,26,9,22.75,69.25,0.8,83.84,12/26/2021
2021,12,26,10,25.17,61.75,0.63,108.21,12/26/2021
2021,12,26,11,26.69,57.88,0.52,145.36,12/26/2021
2021,12,26,12,27.4,56.94,0.58,180,12/26/2021
2021,12,26,13,27.55,57.81,0.68,200.94,12/26/2021
2021,12,26,14,27.33,59.81,0.72,212.14,12/26/2021
2021,12,26,15,26.77,64.06,0.7,220.95,12/26/2021
2021,12,26,16,25.81,72,0.58,230.49,12/26/2021
2021,12,26,17,23.13,84.31,0.48,245.1,12/26/2021
2021,12,26,18,21.25,89.5,0.53,259.85,12/26/2021
2021,12,26,19,20.44,92.88,0.61,277.4,12/26/2021
2021,12,26,20,19.95,93.31,0.68,295.1,12/26/2021
2021,12,26,21,19.58,92.88,0.71,313.67,12/26/2021
2021,12,26,22,18.98,94.44,0.66,333.43,12/26/2021
2021,12,26,23,18.26,96.75,0.55,350.13,12/26/2021
2021,12,27,0,17.95,96.56,0.55,6.52,12/27/2021
2021,12,27,1,17.83,94.06,0.53,24.3,12/27/2021
2021,12,27,2,17.41,93.38,0.52,40.14,12/27/2021
2021,12,27,3,17.01,92.69,0.53,52.79,12/27/2021
2021,12,27,4,16.61,92.25,0.53,69.15,12/27/2021
2021,12,27,5,16.16,92.81,0.53,84.88,12/27/2021
2021,12,27,6,15.87,94,0.53,95.12,12/27/2021
2021,12,27,7,17.53,88.12,1.04,99.11,12/27/2021
2021,12,27,8,19.74,81.69,1.08,98.71,12/27/2021
2021,12,27,9,22.62,72.75,1.12,110.46,12/27/2021
2021,12,27,10,24.86,64.62,1.14,119.55,12/27/2021
2021,12,27,11,26.17,60.25,1.03,126.35,12/27/2021
2021,12,27,12,26.92,58.12,0.89,136.78,12/27/2021
2021,12,27,13,27.21,57.62,0.76,151.86,12/27/2021
2021,12,27,14,27.08,58.81,0.64,172.27,12/27/2021
2021,12,27,15,26.67,63.12,0.57,191.93,12/27/2021
2021,12,27,16,26.01,67.62,0.49,192.93,12/27/2021
2021,12,27,17,24.08,76.31,0.49,198.43,12/27/2021
2021,12,27,18,23.15,74.19,0.66,218.77,12/27/2021
2021,12,27,19,23,72.19,0.55,252.6,12/27/2021
2021,12,27,20,22.72,71.94,0.32,302.15,12/27/2021
2021,12,27,21,21.8,75,0.42,31.33,12/27/2021
2021,12,27,22,20.25,81.62,0.68,59.6,12/27/2021
2021,12,27,23,18.74,88.38,0.74,76.55,12/27/2021
2021,12,28,0,17.6,92.88,0.62,92.17,12/28/2021
2021,12,28,1,16.96,94,0.5,98,12/28/2021
2021,12,28,2,16.5,94.38,0.5,92.68,12/28/2021
2021,12,28,3,16.17,93.31,0.52,91.74,12/28/2021
2021,12,28,4,15.88,92.56,0.54,94.14,12/28/2021
2021,12,28,5,15.43,93.81,0.57,96.34,12/28/2021
2021,12,28,6,15.2,94.81,0.62,100.18,12/28/2021
2021,12,28,7,16.95,88,1.32,102.97,12/28/2021
2021,12,28,8,19.48,80.38,1.48,109.49,12/28/2021
2021,12,28,9,22.39,71.31,1.59,122.75,12/28/2021
2021,12,28,10,24.52,64.19,1.41,132.98,12/28/2021
2021,12,28,11,25.99,59.06,1.08,144.46,12/28/2021
2021,12,28,12,26.85,56.25,0.79,161.57,12/28/2021
2021,12,28,13,27.16,55.44,0.7,183.22,12/28/2021
2021,12,28,14,26.98,56.75,0.71,201.45,12/28/2021
2021,12,28,15,26.37,60.94,0.71,217,12/28/2021
2021,12,28,16,25.5,68,0.59,228.74,12/28/2021
2021,12,28,17,23,79.88,0.53,242.68,12/28/2021
2021,12,28,18,21.24,83.75,0.75,259.16,12/28/2021
2021,12,28,19,20.59,83.81,0.82,275.44,12/28/2021
2021,12,28,20,20.18,83.62,0.84,295.37,12/28/2021
2021,12,28,21,19.75,84.56,0.83,318.81,12/28/2021
2021,12,28,22,19.04,87.56,0.82,341.57,12/28/2021
2021,12,28,23,18.14,92.19,0.75,1.79,12/28/2021
2021,12,29,0,17.36,96.5,0.66,18,12/29/2021
2021,12,29,1,16.94,98.94,0.56,34.8,12/29/2021
2021,12,29,2,16.77,99.19,0.56,48.37,12/29/2021
2021,12,29,3,16.65,98.62,0.54,59.32,12/29/2021
2021,12,29,4,16.28,99.44,0.52,70.75,12/29/2021
2021,12,29,5,15.85,100,0.52,76.17,12/29/2021
2021,12,29,6,15.7,99.75,0.53,78.02,12/29/2021
2021,12,29,7,17.51,90.31,1.14,82.53,12/29/2021
2021,12,29,8,19.98,81.12,1.21,86.68,12/29/2021
2021,12,29,9,23.01,69.94,1.21,96.3,12/29/2021
2021,12,29,10,25.18,61.62,1.1,107.28,12/29/2021
2021,12,29,11,26.43,56.88,0.94,118.69,12/29/2021
2021,12,29,12,27.12,54.25,0.82,130.36,12/29/2021
2021,12,29,13,27.37,53.12,0.8,140.55,12/29/2021
2021,12,29,14,27.16,54.19,0.85,150.39,12/29/2021
2021,12,29,15,26.65,59,0.8,161.74,12/29/2021
2021,12,29,16,26,61.94,0.58,166.72,12/29/2021
2021,12,29,17,23.89,71,0.53,181.68,12/29/2021
2021,12,29,18,22.78,70.94,0.6,217.61,12/29/2021
2021,12,29,19,22.26,71.69,0.6,275.19,12/29/2021
2021,12,29,20,21.59,74.44,0.54,324.94,12/29/2021
2021,12,29,21,20.28,80.56,0.54,9.19,12/29/2021
2021,12,29,22,19.29,85,0.55,31.66,12/29/2021
2021,12,29,23,18.24,89.5,0.61,58.54,12/29/2021
2021,12,30,0,17.28,92.94,0.57,73.3,12/30/2021
2021,12,30,1,16.65,94.62,0.5,80.1,12/30/2021
2021,12,30,2,16.25,95.06,0.49,81.74,12/30/2021
2021,12,30,3,16,94.62,0.53,84.96,12/30/2021
2021,12,30,4,15.86,94.62,0.64,94.94,12/30/2021
2021,12,30,5,15.73,95.81,0.84,99.11,12/30/2021
2021,12,30,6,15.69,96.81,0.95,98.53,12/30/2021
2021,12,30,7,17.34,90.75,1.55,94.62,12/30/2021
2021,12,30,8,20.13,81.5,1.83,96.12,12/30/2021
2021,12,30,9,22.96,72.38,1.98,101.13,12/30/2021
2021,12,30,10,25.07,64.75,1.92,102.91,12/30/2021
2021,12,30,11,26.48,58.94,1.78,104.46,12/30/2021
2021,12,30,12,27.26,55.44,1.65,107.4,12/30/2021
2021,12,30,13,27.58,53.81,1.52,111.69,12/30/2021
2021,12,30,14,27.54,53.88,1.37,116.13,12/30/2021
2021,12,30,15,27.1,57.12,1.12,118.71,12/30/2021
2021,12,30,16,26.03,63.75,0.85,118.69,12/30/2021
2021,12,30,17,23.59,74.75,0.67,119.25,12/30/2021
2021,12,30,18,22.45,71.19,0.86,104.16,12/30/2021
2021,12,30,19,21.13,74.44,1,80.1,12/30/2021
2021,12,30,20,19.31,80.75,0.9,73.44,12/30/2021
2021,12,30,21,18.23,80.44,0.72,76.12,12/30/2021
2021,12,30,22,17.81,77.5,0.75,77.99,12/30/2021
2021,12,30,23,17.51,75.25,0.76,83.53,12/30/2021
2021,12,31,0,16.87,76.56,0.83,88.92,12/31/2021
2021,12,31,1,16.35,78.62,0.91,92.47,12/31/2021
2021,12,31,2,16.19,83.19,0.95,92.35,12/31/2021
2021,12,31,3,16.1,89.12,0.94,87.61,12/31/2021
2021,12,31,4,16.3,93.19,0.99,85.91,12/31/2021
2021,12,31,5,16.51,96.69,1.05,87.44,12/31/2021
2021,12,31,6,16.82,97.94,1.11,87.18,12/31/2021
2021,12,31,7,18.73,91,1.73,87.41,12/31/2021
2021,12,31,8,21.18,82.31,2.24,94.4,12/31/2021
2021,12,31,9,23.73,73.06,2.32,99.87,12/31/2021
2021,12,31,10,25.73,66.62,2.24,103.94,12/31/2021
2021,12,31,11,26.96,62.94,2.1,106.88,12/31/2021
2021,12,31,12,27.66,60.75,1.99,109.71,12/31/2021
2021,12,31,13,28.03,59.75,1.83,111.85,12/31/2021
2021,12,31,14,28.06,60.19,1.6,112.94,12/31/2021
2021,12,31,15,27.68,62.75,1.39,111.8,12/31/2021
2021,12,31,16,26.71,70.19,0.97,107.41,12/31/2021
2021,12,31,17,24.51,80.56,0.67,97.37,12/31/2021
2021,12,31,18,22.87,84.62,0.77,87.69,12/31/2021
2021,12,31,19,22.03,84.25,0.77,87.69,12/31/2021
2021,12,31,20,21.83,82.06,0.84,91.59,12/31/2021
2021,12,31,21,21.28,83.31,0.75,94.76,12/31/2021
2021,12,31,22,20.63,85.25,0.73,98.56,12/31/2021
2021,12,31,23,20.07,87,0.75,101.43,12/31/2021
2022,1,1,0,19.58,88.88,0.75,98.97,1/1/2022
2022,1,1,1,19.25,90.5,0.9,96.01,1/1/2022
2022,1,1,2,18.88,92.81,0.81,90.55,1/1/2022
2022,1,1,3,18.69,94.06,0.8,87.75,1/1/2022
2022,1,1,4,18.69,93.88,0.79,88.3,1/1/2022
2022,1,1,5,18.39,95.31,0.79,86.6,1/1/2022
2022,1,1,6,18.33,95.31,0.89,86.49,1/1/2022
2022,1,1,7,19.78,89.06,1.61,86.94,1/1/2022
2022,1,1,8,21.82,80.38,1.98,90.23,1/1/2022
2022,1,1,9,24.11,71.81,2.03,93.76,1/1/2022
2022,1,1,10,26,66.12,1.87,97.93,1/1/2022
2022,1,1,11,27.19,63,1.61,103.77,1/1/2022
2022,1,1,12,27.91,60.94,1.3,109.95,1/1/2022
2022,1,1,13,28.21,59.62,1.02,115.39,1/1/2022
2022,1,1,14,28.2,59.12,0.82,117.78,1/1/2022
2022,1,1,15,27.99,61.06,0.66,115.35,1/1/2022
2022,1,1,16,27.55,64.12,0.51,102.34,1/1/2022
2022,1,1,17,25.86,71.81,0.48,92.82,1/1/2022
2022,1,1,18,24.93,70.44,0.6,79.43,1/1/2022
2022,1,1,19,23.66,75.56,0.73,58.19,1/1/2022
2022,1,1,20,22.26,82.62,0.81,60.46,1/1/2022
2022,1,1,21,21.15,86.12,0.7,69.74,1/1/2022
2022,1,1,22,20.65,85.62,0.65,76.8,1/1/2022
2022,1,1,23,20.47,84.69,0.68,84.75,1/1/2022
2022,1,2,0,20.13,85.19,0.71,92.52,1/2/2022
2022,1,2,1,19.56,87.12,0.76,95.89,1/2/2022
2022,1,2,2,18.92,89.62,0.71,93.14,1/2/2022
2022,1,2,3,18.41,92.38,0.7,89.36,1/2/2022
2022,1,2,4,18.22,94,0.75,84.59,1/2/2022
2022,1,2,5,18.01,95.5,0.75,81.03,1/2/2022
2022,1,2,6,17.97,95.62,0.84,79.32,1/2/2022
2022,1,2,7,19.4,88.88,1.55,79.54,1/2/2022
2022,1,2,8,21.55,78.81,1.86,83.26,1/2/2022
2022,1,2,9,23.91,69.31,1.92,84.15,1/2/2022
2022,1,2,10,25.8,62.81,1.83,85.34,1/2/2022
2022,1,2,11,27.14,58.62,1.66,91.35,1/2/2022
2022,1,2,12,28.04,55.94,1.43,99.41,1/2/2022
2022,1,2,13,28.53,54.38,1.15,106.59,1/2/2022
2022,1,2,14,28.62,54.12,0.95,113.82,1/2/2022
2022,1,2,15,28.33,56.81,0.82,118.52,1/2/2022
2022,1,2,16,27.76,59,0.65,113.47,1/2/2022
2022,1,2,17,25.65,69.94,0.51,125.64,1/2/2022
2022,1,2,18,24.69,67.06,0.55,138.43,1/2/2022
2022,1,2,19,24.29,66.5,0.35,112.04,1/2/2022
2022,1,2,20,23.34,69.88,0.58,62.06,1/2/2022
2022,1,2,21,21.87,78.31,0.88,62.53,1/2/2022
2022,1,2,22,20.3,85.69,0.81,74.89,1/2/2022
2022,1,2,23,19.64,85.81,0.75,84.64,1/2/2022
2022,1,3,0,19.48,84.56,0.8,88.88,1/3/2022
2022,1,3,1,18.92,86.19,0.82,91.64,1/3/2022
2022,1,3,2,18.26,88.62,0.82,93.27,1/3/2022
2022,1,3,3,17.62,91.12,0.77,91.16,1/3/2022
2022,1,3,4,17.27,92.19,0.83,88.38,1/3/2022
2022,1,3,5,17.23,92.62,0.93,88.07,1/3/2022
2022,1,3,6,17.14,93.75,1.02,87.38,1/3/2022
2022,1,3,7,18.55,88.69,1.57,88.01,1/3/2022
2022,1,3,8,21.08,79.5,1.85,91.45,1/3/2022
2022,1,3,9,23.69,69.12,1.91,91.41,1/3/2022
2022,1,3,10,25.67,61.81,1.75,90.51,1/3/2022
2022,1,3,11,27.01,57,1.47,91.22,1/3/2022
2022,1,3,12,27.92,53.5,1.09,95.34,1/3/2022
2022,1,3,13,28.41,51.12,0.66,98.13,1/3/2022
2022,1,3,14,28.47,51.12,0.37,96.07,1/3/2022
2022,1,3,15,27.91,56.12,0.23,86.05,1/3/2022
2022,1,3,16,27.02,55.62,0.31,84.29,1/3/2022
2022,1,3,17,26.11,60.75,0.3,125.36,1/3/2022
2022,1,3,18,25.03,58.81,0.18,160.02,1/3/2022
2022,1,3,19,23.78,63.62,0.21,10.89,1/3/2022
2022,1,3,20,22.17,72.5,0.54,17.65,1/3/2022
2022,1,3,21,20.84,79.56,0.68,28.93,1/3/2022
2022,1,3,22,19.81,85.38,0.65,45.97,1/3/2022
2022,1,3,23,19.34,87.31,0.63,62.8,1/3/2022
2022,1,4,0,19.01,87.25,0.59,76.89,1/4/2022
2022,1,4,1,18.8,86.44,0.63,85.71,1/4/2022
2022,1,4,2,18.62,85,0.7,90,1/4/2022
2022,1,4,3,18.16,86.25,0.77,91.74,1/4/2022
2022,1,4,4,17.69,88.5,0.91,91.97,1/4/2022
2022,1,4,5,17.24,91.62,0.94,92.86,1/4/2022
2022,1,4,6,17.15,93.69,1,94.5,1/4/2022
2022,1,4,7,18.63,88.62,1.56,93.15,1/4/2022
2022,1,4,8,21.13,79.06,1.87,98.87,1/4/2022
2022,1,4,9,23.76,68.44,1.92,101.49,1/4/2022
2022,1,4,10,25.85,60,1.77,102.25,1/4/2022
2022,1,4,11,27.18,54.69,1.52,101.89,1/4/2022
2022,1,4,12,28,51.25,1.27,102.41,1/4/2022
2022,1,4,13,28.44,49.06,1.06,105.37,1/4/2022
2022,1,4,14,28.49,48.31,0.9,109.86,1/4/2022
2022,1,4,15,28.23,50.31,0.73,113.84,1/4/2022
2022,1,4,16,27.53,52.44,0.65,116.57,1/4/2022
2022,1,4,17,24.75,68.25,0.55,139.04,1/4/2022
2022,1,4,18,23.13,70.31,0.74,151.82,1/4/2022
2022,1,4,19,22.58,69.19,0.71,145.27,1/4/2022
2022,1,4,20,22.23,68.12,0.7,116.57,1/4/2022
2022,1,4,21,20.95,73.12,0.85,88.95,1/4/2022
2022,1,4,22,19.35,80.44,0.89,83.94,1/4/2022
2022,1,4,23,18.06,85.12,0.77,88.25,1/4/2022
2022,1,5,0,17.13,87.19,0.67,93.37,1/5/2022
2022,1,5,1,16.49,87.12,0.57,96.25,1/5/2022
2022,1,5,2,15.98,87.94,0.58,97.8,1/5/2022
2022,1,5,3,15.45,90,0.61,101.02,1/5/2022
2022,1,5,4,15.15,90.5,0.64,103.36,1/5/2022
2022,1,5,5,15.03,90.94,0.63,102.84,1/5/2022
2022,1,5,6,14.94,92.75,0.63,100.05,1/5/2022
2022,1,5,7,16.87,85.5,1.24,97.21,1/5/2022
2022,1,5,8,19.63,76.06,1.26,96.06,1/5/2022
2022,1,5,9,23.06,62.25,1.16,104.04,1/5/2022
2022,1,5,10,25.6,52.25,0.94,114.01,1/5/2022
2022,1,5,11,27.06,48.06,0.69,129.06,1/5/2022
2022,1,5,12,27.83,46.12,0.53,153.81,1/5/2022
2022,1,5,13,28.08,45.25,0.53,177.47,1/5/2022
2022,1,5,14,27.92,45.88,0.59,186.84,1/5/2022
2022,1,5,15,27.33,49.38,0.61,188.86,1/5/2022
2022,1,5,16,26.69,51.81,0.53,185.04,1/5/2022
2022,1,5,17,24.04,66.75,0.54,194.24,1/5/2022
2022,1,5,18,22.38,69.69,0.78,208.11,1/5/2022
2022,1,5,19,21.89,68.56,0.77,225.41,1/5/2022
2022,1,5,20,21.48,68.44,0.66,257.62,1/5/2022
2022,1,5,21,21.03,69.38,0.65,298.11,1/5/2022
2022,1,5,22,20.19,72.81,0.68,339.29,1/5/2022
2022,1,5,23,19.15,77.19,0.71,19.23,1/5/2022
2022,1,6,0,17.75,83.19,0.71,51.74,1/6/2022
2022,1,6,1,16.57,87.75,0.69,74.23,1/6/2022
2022,1,6,2,15.69,90,0.58,86.13,1/6/2022
2022,1,6,3,15.34,89.25,0.56,87.61,1/6/2022
2022,1,6,4,14.96,88.44,0.56,86.78,1/6/2022
2022,1,6,5,14.7,87.12,0.56,86.82,1/6/2022
2022,1,6,6,14.51,86.62,0.58,86.91,1/6/2022
2022,1,6,7,16.41,78.62,1.21,85.17,1/6/2022
2022,1,6,8,19.12,70.75,1.21,82.55,1/6/2022
2022,1,6,9,23.04,57.69,1.16,94.25,1/6/2022
2022,1,6,10,25.75,49,1.05,105.07,1/6/2022
2022,1,6,11,27.23,45.25,0.93,123.69,1/6/2022
2022,1,6,12,27.99,43.38,0.86,148.05,1/6/2022
2022,1,6,13,28.26,42.5,0.84,172.55,1/6/2022
2022,1,6,14,28.07,43.31,0.83,192.99,1/6/2022
2022,1,6,15,27.53,46.38,0.78,207.6,1/6/2022
2022,1,6,16,26.45,50.75,0.68,220.82,1/6/2022
2022,1,6,17,23.15,70.44,0.56,238.76,1/6/2022
